report_id,name,brand,barcode,pack_size,seller_label,product_url,data_source,analyzed_at,quality_score,tier,nova_group,nova_penalty,efsa_penalty,macro_penalty,trans_fat_penalty,trans_fat_gate_legacy,palm_oil_penalty,positive_buffer,energy_kcal,protein_g,carbohydrate_g,sugars_g,fat_g,saturated_fat_g,trans_fat_g,fiber_g,sodium_mg,pack_size_grams,who_breach_count,who_breaches,additive_flag_count,cleared_additives_count,eu_banned_count,harmful_dye_count,who_sweetener_count,controversial_additive_count,banned_in_eu_count,restricted_in_eu_count,warning_in_eu_count,permitted_in_eu_count,max_evidence_strength,ingredient_text_length
live-e52df6c5-8fee-4c67-8713-bfa13384eedc,La Casa Instant Gulab Jamun Dessert Mix,La Casa,,175 g,Flipkart,https://www.flipkart.com/la-casa-instant-gulab-jamun-dessert-mix-makes-40-per-pack/p/itma5a149ca6306d?pid=SAMGHJHYD8WG9GBW&lid=LSTSAMGHJHYD8WG9GBWAWI4RA&marketplace=FLIPKART&q=gulab+jamun+mix&store=eat%2Fpta&srno=s_1_36&otracker=search&fm=organic&iid=8beb90a4-20f0-4f9b-b183-e56782e89052.SAMGHJHYD8WG9GBW.SEARCH&ppt=None&ppn=None&ssid=t6mklsns0g0000001787395252614&qH=79b2dc5224c733cc&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:16:30.018Z,54,not_healthy,3,15,0,35.4,20,,5,9.1,412,14.5,58,22,14,7.5,0.1,1.2,320,175,1,saturatedFat,0,1,0,0,0,0,0,0,0,0,0,173
live-c6485ea0-386c-4f7d-824b-f9d785d12259,Rasgulla,Haldiram's Nagpur,,1000 g,JioMart,https://www.jiomart.com/product/haldirams-nagpur-rasgulla-1-kg-mffn1s-7524651,gemini-estimated,2026-08-22T17:16:30.396Z,21,hazardous,3,15,0,66.6,0,,0,2.5,204,5,46,44,0.5,0.2,0,0,20,1000,1,sugars,0,0,0,0,0,0,0,0,0,0,0,29
live-51cfab68-6bb8-437a-a2bc-c831ec261ed2,Desi Ghee Soan papadi (patisa),Yuvraj Food Product,,250 g,Flipkart,https://www.flipkart.com/yuvraj-food-product-desi-ghee-soan-papadi-patisa-famous-sweets-250-gm-pack/p/itm880798272b966?pid=SAMG6JRGXMPNXDFG&lid=LSTSAMG6JRGXMPNXDFGIWIMVA&marketplace=FLIPKART&q=soan+papdi&store=eat%2Fpta%2Fqoz&srno=s_1_37&otracker=search&fm=organic&iid=7c6df211-4e28-49ad-b7d6-4c37e367512c.SAMG6JRGXMPNXDFG.SEARCH&ppt=None&ppn=None&ssid=3wj0zzi08w0000001787395387041&qH=cdd15f8cd1ae6ed0&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:16:31.508Z,15,hazardous,3,15,0,75.4,0,,0,5.5,480,6.5,58,40,25,12,0,1.5,50,250,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,144
live-c2d7da8d-f519-409e-82bd-d3757e57f4dc,OMJI Premium Soan Papdi,OMJI,,200 g,Flipkart,https://www.flipkart.com/omji-premium-soan-papdi-200g-crispy-flaky-indian-sweet-traditional-mithai/p/itmf7ba52eb99efa?pid=SAMHPRKD4AVZJVG4&lid=LSTSAMHPRKD4AVZJVG4J2OYE3&marketplace=FLIPKART&q=soan+papdi&store=eat%2Fpta%2Fqoz&srno=s_1_32&otracker=search&fm=organic&iid=7c6df211-4e28-49ad-b7d6-4c37e367512c.SAMHPRKD4AVZJVG4.SEARCH&ppt=None&ppn=None&ssid=3wj0zzi08w0000001787395387041&qH=cdd15f8cd1ae6ed0&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:16:40.713Z,13,hazardous,3,15,0,77.1,0,,0,5.3,485,6,62,42,23,11,0,1.5,45,200,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,112
live-897b1671-935c-43cc-a9dc-efa902f5e5aa,Bikaneri Rasgulla Mini Gift pack,Yuvraj Food Product,,1500 g,Flipkart,https://www.flipkart.com/yuvraj-food-product-bikaneri-rasgulla-mini-gift-pack-3-500-gm/p/itmda597b5e489d7?pid=SAMFRBZAY8C56CXK&lid=LSTSAMFRBZAY8C56CXKGEF1PT&marketplace=FLIPKART&q=rasgulla+tin&store=eat%2Fpta%2Fqoz&srno=s_1_17&otracker=search&fm=organic&iid=4b1b82fe-ac68-4f25-af02-1f2008b8ee06.SAMFRBZAY8C56CXK.SEARCH&ppt=None&ppn=None&ssid=s0gx7fwqc00000001787395299528&qH=20ab28c46fa702a5&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:16:41.113Z,11,hazardous,3,15,0,76.3,0,,0,2.5,235,5,54,50,0.5,0.3,0,0,45,1500,1,sugars,0,0,0,0,0,0,0,0,0,0,0,46
live-4fc3b1d3-0ee0-40d4-8374-7121ae46064e,Haldiram's Nagpur Gulab Jamun,HALDIRAM’S NAGPUR,,1000 g,JioMart,https://www.jiomart.com/product/haldirams-nagpur-gulab-jamun-1-kg-mffmx9-7514757,gemini-estimated,2026-08-22T17:17:01.934Z,2,hazardous,3,15,0,86.5,0,,0,3.3,320,5,65,55,5,2.5,0,0.5,50,1000,1,sugars,0,0,0,0,0,0,0,0,0,0,0,103
live-13a26eb8-fb26-49db-a283-2360dc10e862,Chitale Bandhu Kaju Katli Rose Flavour,Chitale Bandhu,,200 g,Flipkart,https://www.flipkart.com/chitale-bandhu-kaju-katli-rose-flavour/p/itm8c21456f938f2?pid=SAMHZJYYWHRYAF6F&lid=LSTSAMHZJYYWHRYAF6FPHH577&marketplace=FLIPKART&q=kaju+katli&store=eat%2Fpta&spotlightTagId=default_TrendingId_eat%2Fpta&srno=s_1_19&otracker=search&fm=organic&iid=d57f22db-7f3d-4186-92e9-64f7c3a3e381.SAMHZJYYWHRYAF6F.SEARCH&ppt=None&ppn=None&ssid=oo82r88buo0000001787395343229&qH=5facbeff4e4be3e4&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:17:28.562Z,27,not_healthy,3,15,0,65.7,0,,0,8,450,10,55,40,22,4.5,0,2,15,200,1,sugars,0,0,0,0,0,0,0,0,0,0,0,70
live-ecc01971-678b-44fd-afd0-02158afc9fa5,KESAR KAJU KATRI,singla's,,200 g,Flipkart,https://www.flipkart.com/singla-s-kesar-kaju-katri-200-gram/p/itmb9596b8646159?pid=SAMH7VFEXHJGZPHS&lid=LSTSAMH7VFEXHJGZPHSRTI5TK&marketplace=FLIPKART&q=kaju+katli&store=eat%2Fpta&srno=s_1_31&otracker=search&fm=organic&iid=d57f22db-7f3d-4186-92e9-64f7c3a3e381.SAMH7VFEXHJGZPHS.SEARCH&ppt=None&ppn=None&ssid=oo82r88buo0000001787395343229&qH=5facbeff4e4be3e4&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:17:41.958Z,27,not_healthy,3,15,0,65.7,0,,0,7.3,450,10,50,40,22,4.5,0,1.5,15,200,1,sugars,0,0,0,0,0,0,0,0,0,0,0,49
live-abc5f9f9-2630-4f8d-923b-629a7f8d59ec,Sweets Rasgulla mithai 1 kg tin pack,BHUJIYA SETH,,1000 g,Flipkart,https://www.flipkart.com/bhujiya-seth-sweets-rasgulla-mithai-1-kg-tin-pack/p/itm24d43a44a2ecd?pid=SAMHFTU6DRGJJ9UH&lid=LSTSAMHFTU6DRGJJ9UH05PRWE&marketplace=FLIPKART&q=rasgulla+tin&store=eat%2Fpta%2Fqoz&srno=s_1_12&otracker=search&fm=organic&iid=4b1b82fe-ac68-4f25-af02-1f2008b8ee06.SAMHFTU6DRGJJ9UH.SEARCH&ppt=None&ppn=None&ssid=s0gx7fwqc00000001787395299528&qH=20ab28c46fa702a5&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-22T17:17:42.543Z,0,hazardous,3,15,0,280.9,200,,0,2,260,4,58.05,52,2,2.1,1,0,20,1000,2,sugars;transFat,0,0,0,0,0,0,0,0,0,0,0,37
live-d305b289-0de2-45f7-bdf6-29ffcf3fe5e9,Kaju Burfi,Singla Sweets,,200 g,Flipkart,https://www.flipkart.com/singla-sweets-kaju-burfi-200g-best-quality-katli-sweet-festival/p/itmdac274e7804d8?pid=SAMG7PZ78ZMPJBHG&lid=LSTSAMG7PZ78ZMPJBHG4BUSUL&marketplace=FLIPKART&q=kaju+katli&store=eat%2Fpta&spotlightTagId=default_TrendingId_eat%2Fpta&srno=s_1_36&otracker=search&fm=organic&iid=d57f22db-7f3d-4186-92e9-64f7c3a3e381.SAMG7PZ78ZMPJBHG.SEARCH&ppt=None&ppn=None&ssid=oo82r88buo0000001787395343229&qH=5facbeff4e4be3e4&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:17:50.594Z,21,hazardous,3,15,0,72.6,0,,0,8.3,450,12,55,45,20,4,0,1.5,15,200,1,sugars,0,0,0,0,0,0,0,0,0,0,0,42
live-6bd244c4-0d3d-4490-9622-079168b9d401,Organic Bites Premium Kaju Katli Sweets [Jodhpur Special Mithai],Organic Bites,,250 g,Flipkart,https://www.flipkart.com/organic-bites-premium-kaju-katli-sweets-jodhpur-special-mithai-burfi/p/itm1221929d23c2e?pid=SAMGTQZM5HAZT9XT&lid=LSTSAMGTQZM5HAZT9XTWJO595&marketplace=FLIPKART&q=kaju+katli&store=eat%2Fpta&srno=s_1_32&otracker=search&fm=organic&iid=d57f22db-7f3d-4186-92e9-64f7c3a3e381.SAMGTQZM5HAZT9XT.SEARCH&ppt=None&ppn=None&ssid=oo82r88buo0000001787395343229&qH=5facbeff4e4be3e4&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:17:59.092Z,25,not_healthy,3,15,0,69.3,0,,0,8.8,515,11.5,56,42,27,5,0,2,15,250,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,52
live-ce499c94-4891-47c1-ae6e-99b52aad0d0e,Good Life Whole (W320) Cashews,Good Life,,100 g,JioMart,https://www.jiomart.com/product/good-life-whole-w320-cashews-100-g-mffmts-7507429,gemini-estimated,2026-08-22T17:18:27.104Z,100,best,1,0,0,9.6,0,,0,14.1,553,18.2,30.5,5.9,43.8,7.8,0,3.3,12,100,1,saturatedFat,0,0,0,0,0,0,0,0,0,0,0,14
live-8ae098bc-0a59-45c0-a60f-581c9f5c69b9,Sweets Rasgulla 500 Gm mithai combo pack of 4,Yuvraj Food Product,,2000 g,Flipkart,https://www.flipkart.com/yuvraj-food-product-sweets-rasgulla-500-gm-mithai-combo-pack-4-500-x-tin/p/itmbf3e0594c9764?pid=SAMFVN8Q5RYQKEDH&lid=LSTSAMFVN8Q5RYQKEDHZSZQPY&marketplace=FLIPKART&q=rasgulla+tin&store=eat%2Fpta%2Fqoz&srno=s_1_18&otracker=search&fm=organic&iid=4b1b82fe-ac68-4f25-af02-1f2008b8ee06.SAMFVN8Q5RYQKEDH.SEARCH&ppt=None&ppn=None&ssid=s0gx7fwqc00000001787395299528&qH=20ab28c46fa702a5&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:18:32.417Z,15,hazardous,3,15,0,72.6,0,,0,2.5,220,5,50,48,0.5,0.2,0,0,20,2000,1,sugars,0,0,0,0,0,0,0,0,0,0,0,41
live-33bc968b-c18d-4a0d-a13b-872c22bb2cb9,Amul Kaju Katri,Amul,,200 g,JioMart,https://www.jiomart.com/product/amul-kaju-katri-200-g-mffn77-7536287,gemini-estimated,2026-08-22T17:19:04.776Z,24,hazardous,3,15,0,69.2,0,,0,8.3,485,10.5,53,42,25,5,0,2,10,200,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,36
live-975166f7-5dbb-4ffc-9846-c5505dcdaf4f,Singla Kaju Katli Burfi Sweets 200g,Singla,,200 g,Flipkart,https://www.flipkart.com/singla-kaju-katli-burfi-sweets-200g/p/itm5a428cfb0263b?pid=SAMFY4E4VX299JMW&lid=LSTSAMFY4E4VX299JMWI5HD2Z&marketplace=FLIPKART&q=kaju+katli&store=eat%2Fpta&srno=s_1_4&otracker=search&fm=organic&iid=d57f22db-7f3d-4186-92e9-64f7c3a3e381.SAMFY4E4VX299JMW.SEARCH&ppt=None&ppn=None&ssid=oo82r88buo0000001787395343229&qH=5facbeff4e4be3e4&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:19:17.664Z,24,hazardous,3,15,0,69.5,0,,0,8.1,505,10.2,53,42,28.5,5.2,0,2,15,200,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,38
live-176b367c-4229-486d-a00a-82acec159d23,Bolas Jaggery Kaju Katli,Bolas,,200 g,Flipkart,https://www.flipkart.com/bolas-jaggery-kaju-katli/p/itmafb36885a7014?pid=SAMH8JGHENK2BZTE&lid=LSTSAMH8JGHENK2BZTEYKNWY4&marketplace=FLIPKART&q=kaju+katli&store=eat%2Fpta&srno=s_1_15&otracker=search&fm=organic&iid=d57f22db-7f3d-4186-92e9-64f7c3a3e381.SAMH8JGHENK2BZTE.SEARCH&ppt=None&ppn=None&ssid=oo82r88buo0000001787395343229&qH=5facbeff4e4be3e4&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-22T17:19:23.856Z,17,hazardous,3,15,0,83,30,,0,14.7,499.2,15.74,50.47,29.44,26.04,4.82,0.15,4.55,150.27,200,1,sugars,0,0,0,0,0,0,0,0,0,0,0,44
live-fd62036e-9f64-457a-a76e-59f883b95f3e,Haldiram's Kaju Katli,Haldiram's,,500 g,Flipkart,https://www.flipkart.com/haldiram-s-kaju-katli/p/itm12b14d0e5820f?pid=SAMF99ZSXUGQXHWX&lid=LSTSAMF99ZSXUGQXHWXKDRGF9&marketplace=FLIPKART&q=kaju+katli&store=eat%2Fpta&srno=s_1_9&otracker=search&fm=organic&iid=d57f22db-7f3d-4186-92e9-64f7c3a3e381.SAMF99ZSXUGQXHWX.SEARCH&ppt=None&ppn=None&ssid=oo82r88buo0000001787395343229&qH=5facbeff4e4be3e4&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:19:36.524Z,18,hazardous,3,15,0,73.2,0,,0,6.1,456,8.5,52,45,23.5,4.5,0,1.2,15,500,1,sugars,0,0,0,0,0,0,0,0,0,0,0,44
live-b557a5bb-d279-4616-a258-10fa7d7f7a5c,Soanpapdi,Haldiram's Nagpur,,250 g,JioMart,https://www.jiomart.com/product/haldirams-nagpur-soanpapdi-250-g-mffn0f-7521635,gemini-estimated,2026-08-22T17:20:13.890Z,7,hazardous,3,15,0,77.8,0,,5,4.8,489,5,62,42,24.5,12,0,1.5,20,250,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,146
live-cba376af-6f9c-40cc-b109-f7338eb79086,SHREE SOAN PAPDI (250 GMS),SHREE,,250 g,Flipkart,https://www.flipkart.com/shree-soan-papdi-250-gms/p/itmbeeb58ee5c84a?pid=SAMGCR4YEBHWJD5Q&lid=LSTSAMGCR4YEBHWJD5QH2YEYD&marketplace=FLIPKART&q=soan+papdi&store=eat%2Fpta%2Fqoz&srno=s_1_33&otracker=search&fm=organic&iid=7c6df211-4e28-49ad-b7d6-4c37e367512c.SAMGCR4YEBHWJD5Q.SEARCH&ppt=None&ppn=None&ssid=3wj0zzi08w0000001787395387041&qH=cdd15f8cd1ae6ed0&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:20:45.674Z,13,hazardous,3,15,0,77.1,0,,0,5.5,480,6.5,62,42,23,11,0,1.5,45,250,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,113
live-ce62d115-f5be-4350-9956-61875fd89aec,Amul Masti Dahi,Amul,8901262201124,1000 g,JioMart,https://www.jiomart.com/product/amul-masti-dahi-1-kg-pouch-mffn0c-7521453,openfoodfacts,2026-08-22T17:20:51.877Z,83,best,3,15,0,3.6,0,,0,2,61.5,4,4.4,4.5,3.1,2,0,0,60,1000,0,,0,0,0,0,0,0,0,0,0,0,0,33
live-ae07bda8-57f2-4a85-81ac-be92c5ba8b5e,Haldiram's Nagpur Soan Papdi Desi Ghee,Haldiram's,,1000 g,Flipkart,https://www.flipkart.com/haldiram-s-nagpur-soan-papdi-desi-ghee-pack-2-500g-2/p/itm1bb6a8b0231de?pid=SAMGBVWURVGA67FE&lid=LSTSAMGBVWURVGA67FECULYKQ&marketplace=FLIPKART&q=soan+papdi&store=eat%2Fpta%2Fqoz&srno=s_1_26&otracker=search&fm=organic&iid=7c6df211-4e28-49ad-b7d6-4c37e367512c.SAMGBVWURVGA67FE.SEARCH&ppt=None&ppn=None&ssid=3wj0zzi08w0000001787395387041&qH=cdd15f8cd1ae6ed0&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:37:51.763Z,3,hazardous,3,15,0,82.3,0,,5,4.8,470,5,62,45,23,12,0,1.5,20,1000,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,171
live-d992466a-aaca-4ab7-8da9-8ab3fc44a0ea,SHREE RAM Besan Laddu,SHREE RAM,,200 g,Flipkart,https://www.flipkart.com/shree-ram-besan-laddu-bikaneri-sweets-traditional-indian-mithai/p/itm495bfe19390c5?pid=SAMHYM6CBWVJKYRK&lid=LSTSAMHYM6CBWVJKYRKWXMJ8F&marketplace=FLIPKART&q=besan+ladoo&store=eat%2Fpta%2Fqoz&srno=s_1_14&otracker=search&fm=organic&iid=3e3d4108-4638-49a4-bfda-e0a25f75a17b.SAMHYM6CBWVJKYRK.SEARCH&ppt=None&ppn=None&ssid=wy0xeehgfk0000001787395429353&qH=d8a83ea35ef7a7d3&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:37:58.164Z,23,hazardous,3,15,0,72.3,0,,0,9.8,470,10.5,58,38,22,12,0,3,45,200,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,74
live-39687d88-ad31-48e7-bc05-fcb98d96da0e,Haldiram's Rasgulla (Pack Of 2),Haldiram's,,2000 g,Flipkart,https://www.flipkart.com/haldiram-s-rasgulla-pack-2/p/itmf3fyey6efspza?pid=SAMF3EQ5JCF24FGQ&lid=LSTSAMF3EQ5JCF24FGQWFKM2K&marketplace=FLIPKART&q=rasgulla+tin&store=eat%2Fpta%2Fqoz&srno=s_1_5&otracker=search&fm=organic&iid=4b1b82fe-ac68-4f25-af02-1f2008b8ee06.SAMF3EQ5JCF24FGQ.SEARCH&ppt=None&ppn=None&ssid=s0gx7fwqc00000001787395299528&qH=20ab28c46fa702a5&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:38:45.848Z,26,not_healthy,3,15,0,61.6,0,,0,2.5,195,5,43,40,1,0.6,0,0,45,2000,1,sugars,0,0,0,0,0,0,0,0,0,0,0,38
live-234faca1-e92f-4f92-a14a-ae300824740c,Banchharam Rasgulla,Banchharam,,3000 g,Flipkart,https://www.flipkart.com/banchharam-rasgulla-mouth-watering-indian-mithai-pack-3-1kg-each/p/itm3506932e263de?pid=SAMHPYHJZW2VAFAS&lid=LSTSAMHPYHJZW2VAFASERXXPS&marketplace=FLIPKART&q=rasgulla+tin&store=eat%2Fpta%2Fqoz&srno=s_1_33&otracker=search&fm=organic&iid=4b1b82fe-ac68-4f25-af02-1f2008b8ee06.SAMHPYHJZW2VAFAS.SEARCH&ppt=None&ppn=None&ssid=s0gx7fwqc00000001787395299528&qH=20ab28c46fa702a5&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:38:58.084Z,30,not_healthy,3,15,0,57.6,0,,0,2.5,185,5,41,38,0.5,0.2,0,0,20,3000,1,sugars,0,0,0,0,0,0,0,0,0,0,0,39
live-d0eabdc2-b94f-4aa5-a67d-3abe9a8f1429,Amul pasteurised butter,Amul,8901262010023,100 g,JioMart,https://www.jiomart.com/product/amul-pasteurised-butter-100-g-mffn7z-7537983,openfoodfacts,2026-08-22T17:39:04.265Z,0,hazardous,3,15,0,576.7,500,,0,0.5,724,1,0,0,80,48,2.5,0,955,100,3,saturatedFat;transFat;sodium,0,0,0,0,0,0,0,0,0,0,0,80
live-4d36f843-bf56-4cbf-81c2-3aecbd2a1c4e,Bhujia Sev,Haldiram's Nagpur,,200 g,JioMart,https://www.jiomart.com/product/haldirams-nagpur-bhujia-sev-200-g-mffmqw-7501360,gemini-estimated,2026-08-22T17:39:06.642Z,64,healthy,3,15,0,29,0,,5,12.5,568,14.5,45.5,0.5,37,10,0,3.5,850,200,2,saturatedFat;sodium,1,1,0,0,0,0,0,0,0,1,1,347
live-bd2aea40-93b9-43d1-9eb2-a6ebb9709252,Besan DF Laddu 200gms,singla's,,200 g,Flipkart,https://www.flipkart.com/singla-s-besan-df-laddu-200gms/p/itmbec23331d86e1?pid=SAMHC5EKANHZX7PT&lid=LSTSAMHC5EKANHZX7PTSJCAYD&marketplace=FLIPKART&q=besan+ladoo&store=eat%2Fpta%2Fqoz&srno=s_1_30&otracker=search&fm=organic&iid=3e3d4108-4638-49a4-bfda-e0a25f75a17b.SAMHC5EKANHZX7PT.SEARCH&ppt=None&ppn=None&ssid=wy0xeehgfk0000001787395429353&qH=d8a83ea35ef7a7d3&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:39:13.119Z,17,hazardous,3,15,0,75.1,0,,0,6.8,491.86,7.5,55,40,28,12,0,2,35,200,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,83
live-3585c864-ea85-4762-b476-e9f4ac78ffac,Surya 200gm Choco Chip Soan Papdi,Surya,,200 g,Flipkart,https://www.flipkart.com/surya-200gm-choco-chip-soan-papdi-best-indian-sweet/p/itmd4548285c13ad?pid=SAMGW4P4BXTUEFUE&lid=LSTSAMGW4P4BXTUEFUEOFJBFV&marketplace=FLIPKART&q=soan+papdi&store=eat%2Fpta%2Fqoz&srno=s_1_25&otracker=search&fm=organic&iid=7c6df211-4e28-49ad-b7d6-4c37e367512c.SAMGW4P4BXTUEFUE.SEARCH&ppt=None&ppn=None&ssid=3wj0zzi08w0000001787395387041&qH=cdd15f8cd1ae6ed0&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-22T17:39:19.699Z,0,hazardous,2,5,0,164.9,40,,5,3.9,507,7.8,67,47.6,27,9.58,0.2,0,2100,200,4,sugars;saturatedFat;transFat;sodium,0,0,0,0,0,0,0,0,0,0,0,243
live-f75a8995-c750-46fd-9d91-863b44d8238a,Lal Dharwaad Peda 200 g,Lal,,200 g,JioMart,https://www.jiomart.com/product/lal-dharwaad-peda-200-g-mffmxk-7515418,gemini-estimated,2026-08-22T17:39:41.122Z,0,hazardous,3,15,0,185.8,100,,0,5.6,412,11.2,58.5,48,15.4,9.5,0.5,0,120,200,3,sugars;saturatedFat;transFat,0,0,0,0,0,0,0,0,0,0,0,27
live-080d402c-09ae-48cd-9038-b9d48dc4fef0,Kaju Katli Kesar,Chitale Bandhu,,200 g,Flipkart,https://www.flipkart.com/chitale-bandhu-kaju-katli-kesar/p/itm3ee58925683fe?pid=SAMHZJZM85AC3MMT&lid=LSTSAMHZJZM85AC3MMTI3SKQG&marketplace=FLIPKART&q=kaju+katli&store=eat%2Fpta&srno=s_1_16&otracker=search&fm=organic&iid=d57f22db-7f3d-4186-92e9-64f7c3a3e381.SAMHZJZM85AC3MMT.SEARCH&ppt=None&ppn=None&ssid=oo82r88buo0000001787395343229&qH=5facbeff4e4be3e4&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:39:46.968Z,27,not_healthy,3,15,0,65,0,,0,7.3,450,10,55,40,20,4,0,1.5,10,200,1,sugars,0,0,0,0,0,0,0,0,0,0,0,53
live-c678ce95-2a3f-4786-8558-237e9015e572,Haldiram's Nagpur Sweet Soanpapdi 500 g,Haldiram's Nagpur,,500 g,JioMart,https://www.jiomart.com/product/haldirams-nagpur-sweet-soanpapdi-500-g-mffn1o-7524419,gemini-estimated,2026-08-22T17:39:55.474Z,13,hazardous,3,15,0,76.6,0,,0,4.9,482,5.2,64.5,42,22.8,11,0,1.5,20,500,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,136
live-d5921730-fa6f-41b4-a97e-5e227c9e3e1f,Kaju Katli Without Silver Coated (Cashew Sweet),Mahul Sweets & Savouries,,200 g,Flipkart,https://www.flipkart.com/mahul-sweets-savouries-kaju-katli-without-silver-coated-cashew-sweet-1000g/p/itm65a8bab594e16?pid=SAMHZ7VHKB22K2KA&lid=LSTSAMHZ7VHKB22K2KAF03PDB&marketplace=FLIPKART&q=kaju+katli&store=eat%2Fpta&srno=s_1_26&otracker=search&fm=organic&iid=d57f22db-7f3d-4186-92e9-64f7c3a3e381.SAMHZ7VHKB22K2KA.SEARCH&ppt=None&ppn=None&ssid=oo82r88buo0000001787395343229&qH=5facbeff4e4be3e4&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-22T17:39:59.597Z,26,not_healthy,3,15,0,66.4,0,,0,7.3,421.76,10,55,40,18,5,0,1.5,20,200,2,sugars;saturatedFat,0,0,0,0,0,0,0,0,0,0,0,72
live-8f41cf51-405b-4579-97fb-ccdd600dd1fc,Singla Sweets Kaju Burfi 200g,Singla Sweets,,200 g,Flipkart,https://www.flipkart.com/singla-sweets-kaju-burfi-200g/p/itm81243a837ce0b?pid=SAMGW5UBHQQXX6UQ&lid=LSTSAMGW5UBHQQXX6UQQKVK1G&marketplace=FLIPKART&q=kaju+katli&store=eat%2Fpta&srno=s_1_27&otracker=search&fm=organic&iid=d57f22db-7f3d-4186-92e9-64f7c3a3e381.SAMGW5UBHQQXX6UQ.SEARCH&ppt=None&ppn=None&ssid=oo82r88buo0000001787395343229&qH=5facbeff4e4be3e4&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:40:06.751Z,27,not_healthy,3,15,0,65.6,0,,0,8,450,10,55,40,22,4.5,0,2,10,200,1,sugars,0,0,0,0,0,0,0,0,0,0,0,38
live-5e84903f-8471-48ad-809c-ba3cf549c450,Surya 400gm Soan Papdi | Best Indian Sweet,Surya,,400 g,Flipkart,https://www.flipkart.com/surya-400gm-soan-papdi-best-indian-sweet-pack-2-200g-each/p/itm1234856ef8213?pid=SAMGVXW47RPQGRRH&lid=LSTSAMGVXW47RPQGRRHVAJSVC&marketplace=FLIPKART&q=soan+papdi&store=eat%2Fpta%2Fqoz&srno=s_1_10&otracker=search&fm=organic&iid=7c6df211-4e28-49ad-b7d6-4c37e367512c.SAMGVXW47RPQGRRH.SEARCH&ppt=None&ppn=None&ssid=3wj0zzi08w0000001787395387041&qH=cdd15f8cd1ae6ed0&ov_redirect=true&ov_redirect=true,gemini-extracted,2026-08-22T17:40:07.881Z,0,hazardous,3,15,0,134.5,0,,0,2.2,506.8,4.42,68,48,26,17.1,0,0,2100,400,3,sugars;saturatedFat;sodium,0,0,0,0,0,0,0,0,0,0,0,86
live-6a56b767-632d-4c12-802c-158634a0b35e,Kaju Roll,singla's,,200 g,Flipkart,https://www.flipkart.com/singla-s-kaju-roll-200gms/p/itmc64042d37a8fc?pid=SAMHC5EKKDGP8Y2G&lid=LSTSAMHC5EKKDGP8Y2GU0PDQG&marketplace=FLIPKART&q=kaju+katli&store=eat%2Fpta&srno=s_1_35&otracker=search&fm=organic&iid=d57f22db-7f3d-4186-92e9-64f7c3a3e381.SAMHC5EKKDGP8Y2G.SEARCH&ppt=None&ppn=None&ssid=oo82r88buo0000001787395343229&qH=5facbeff4e4be3e4&ov_redirect=true&ov_redirect=true,gemini-estimated,2026-08-22T17:40:12.758Z,22,hazardous,3,15,0,72.5,0,,0,9,450,12,55,45,20,4,0,2,10,200,1,sugars,0,0,0,0,0,0,0,0,0,0,0,51
